county,sub_county,ward,facility_code,facility_name,keph_level,operation_status,lat,lon,available_chws,ward_population,vulnerability_score,under5_share,distance_to_level3_km,terrain_class,phc_access_1h_share,travel_friction_phc_1h,stunting_u5_pct,wasting_u5_pct,underweight_u5_pct,facility_delivery_pct,skilled_delivery_pct,anc4_pct,maternal_risk_index,hh_itn_ownership_pct,malaria_itn_gap_pct,ccri_malaria_pf_score,ccri_riverine_flood_score,ccri_drought_score,ccri_food_insecurity_score,ccri_child_nutrition_score,ccri_maternal_health_score,ccri_risk_index,flood_risk_flag,seasonal_mobility_flag,chw_monthly_stipend_kes,anc_skilled_pct,poverty_overall_pct,linked_chu_count,real_chw_headcount,adm2_match_level,adm2_pcode,adm2_name
WEST POKOT,pokot central,WEI WEI,15472.0,Psigor Dispensary,Level 2,Operational,1.2509717,35.051975,2,13500,0.83,0.1815939520462156,6.827,semi_arid,0.6093682652151844,0.3906317347848156,33.5,11.0,27.1,55.5,65.3,35.0,44.5,78.8,21.2,8.7,2.4,3.9,1.3,7.7,6.0,6.6,1.0,0,5000,97.9,,0,,county_mean,,
TURKANA,turkana west,KAKUMA,14655.0,Kakuma Mission Hospital,Level 4,Operational,3.7106229,34.8555924,6,18450,0.89,0.1365070952706123,0.0,arid,1.0,0.0,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,2,,subcounty_exact,KE023124,Turkana West
TURKANA,turkana west,LOKICHOGGIO,15081.0,Lopiding Sub County Hospital,Level 4,Operational,3.7052903,34.8844443,6,8920,0.89,0.1365070952706123,0.0,arid,1.0,0.0,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,2,,subcounty_exact,KE023124,Turkana West
WEST POKOT,pokot south,TAPACH,15609.0,Sondany Dispensary,Level 2,Operational,1.2509717,35.051975,2,13500,0.83,0.1767883522831671,6.827,semi_arid,1.0,0.0,33.5,11.0,27.1,55.5,65.3,35.0,44.5,78.8,21.2,8.7,2.4,3.9,1.3,7.7,6.0,6.6,1.0,0,5000,97.9,,0,,subcounty_exact,KE024132,Pokot South
WAJIR,wajir north,BUTE,13314.0,Bute District Hospital,Level 4,Operational,3.3706506,39.4251408,6,11400,0.88,0.16962182979119392,0.0,arid,1.0,0.0,12.4,22.8,16.2,53.6,56.6,44.9,46.4,43.6,56.4,7.6,5.0,3.4,10.0,7.5,4.8,8.4,1.0,1,5000,84.0,64.7,0,,subcounty_exact,KE008033,Wajir North
WEST POKOT,pokot south,TAPACH,15708.0,Tapach Dispensary,Level 2,Operational,1.2509717,35.051975,2,13500,0.83,0.1767883522831671,6.827,semi_arid,1.0,0.0,33.5,11.0,27.1,55.5,65.3,35.0,44.5,78.8,21.2,8.7,2.4,3.9,1.3,7.7,6.0,6.6,1.0,0,5000,97.9,,1,,subcounty_exact,KE024132,Pokot South
TURKANA,turkana central,KANG'ATOTHA,15044.0,Lochoraikeny Dispensary,Level 2,Operational,3.7743965,34.6261937,2,10500,0.89,0.15780605951198964,24.094,arid,0.0,1.0,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,1,,subcounty_exact,KE023125,Turkana Central
NAROK,transmara east,KAPSASIAN,14626.0,Kabolecho Dispensary,Level 2,Operational,-1.6039992,35.6657745,2,21000,0.78,0.15674438967657692,61.914,semi_arid,0.7227641320945796,0.2772358679054203,21.5,2.1,10.7,64.2,70.1,55.3,35.8,76.0,24.0,3.5,2.7,4.3,2.5,9.3,6.0,6.2,1.0,0,5000,96.5,26.2,0,,county_mean,,
NAROK,transmara west,KIMINTET,14859.0,Kichwa Tembo Dispensary,Level 2,Operational,-1.6039992,35.6657745,2,21000,0.78,0.15674438967657692,61.914,semi_arid,0.7227641320945796,0.2772358679054203,21.5,2.1,10.7,64.2,70.1,55.3,35.8,76.0,24.0,3.5,2.7,4.3,2.5,9.3,6.0,6.2,1.0,0,5000,96.5,26.2,0,,county_mean,,
NAROK,narok west,NAIKARRA,15411.0,Olkoroi Dispensary,Level 2,Operational,-1.6039992,35.6657745,2,21000,0.78,0.16826634103750007,61.914,semi_arid,0.1186595635641209,0.8813404364358791,21.5,2.1,10.7,64.2,70.1,55.3,35.8,76.0,24.0,3.5,2.7,4.3,2.5,9.3,6.0,6.2,1.0,0,5000,96.5,26.2,0,,subcounty_exact,KE033182,Narok West
WEST POKOT,pokot central,LOMUT,14214.0,Arpollo Dispensary,Level 2,Operational,1.2509717,35.051975,2,13500,0.83,0.1815939520462156,6.827,semi_arid,0.6093682652151844,0.3906317347848156,33.5,11.0,27.1,55.5,65.3,35.0,44.5,78.8,21.2,8.7,2.4,3.9,1.3,7.7,6.0,6.6,1.0,0,5000,97.9,,0,,county_mean,,
TURKANA,turkana south,KATILU,14660.0,Kalemungorok Dispensary,Level 2,Operational,3.7743965,34.6261937,2,10500,0.89,0.1319170700709337,24.094,arid,0.0,1.0,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,1,,subcounty_exact,KE023127,Turkana South
TURKANA,turkana south,KAPUTIR,14601.0,Juluk Dispensary,Level 2,Operational,3.7743965,34.6261937,2,10500,0.89,0.1319170700709337,24.094,arid,0.0,1.0,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,1,,subcounty_exact,KE023127,Turkana South
WAJIR,tarbaj,TARBAJ,13391.0,Lafaley Dispensary,Level 2,Operational,1.8785676,40.6291198,2,8100,0.88,0.18462230460976475,18.532,arid,1.0,0.0,12.4,22.8,16.2,53.6,56.6,44.9,46.4,43.6,56.4,7.6,5.0,3.4,10.0,7.5,4.8,8.4,1.0,1,5000,84.0,64.7,1,,subcounty_exact,KE008035,Tarbaj
TURKANA,turkana west,SONGOT,14209.0,Aposta Dispensary,Level 2,Operational,3.7743965,34.6261937,2,10500,0.89,0.1365070952706123,24.094,arid,1.0,0.0,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,3,,subcounty_exact,KE023124,Turkana West
NAROK,narok west,ILMOTIOOK,15251.0,Mulot Catholic Dispensary,Level 2,Operational,-1.6039992,35.6657745,2,21000,0.78,0.16826634103750007,61.914,semi_arid,0.1186595635641209,0.8813404364358791,21.5,2.1,10.7,64.2,70.1,55.3,35.8,76.0,24.0,3.5,2.7,4.3,2.5,9.3,6.0,6.2,1.0,0,5000,96.5,26.2,0,,subcounty_exact,KE033182,Narok West
TURKANA,turkana north,LAKEZONE,14974.0,Kokiselei Dispensary,Level 2,Operational,3.7743965,34.6261937,2,10500,0.89,0.15423652551061806,24.094,arid,0.00596735289995648,0.9940326471000435,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,1,,subcounty_exact,KE023123,Turkana North
TURKANA,turkana west,KALOBEYEI,15445.0,Oropoi Dispensary,Level 2,Operational,3.7743965,34.6261937,2,14800,0.89,0.1365070952706123,24.094,arid,1.0,0.0,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,1,,subcounty_exact,KE023124,Turkana West
TURKANA,turkana north,NAKALALE,15063.0,Lokore Dispensary,Level 2,Operational,3.7743965,34.6261937,2,9800,0.89,0.15423652551061806,24.094,arid,0.00596735289995648,0.9940326471000435,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,0,,subcounty_exact,KE023123,Turkana North
WAJIR,wajir north,DANABA,13421.0,Qudama Dispensary,Level 2,Operational,3.1782246,39.8213942,2,11400,0.88,0.16962182979119392,18.26,arid,1.0,0.0,12.4,22.8,16.2,53.6,56.6,44.9,46.4,43.6,56.4,7.6,5.0,3.4,10.0,7.5,4.8,8.4,1.0,1,5000,84.0,64.7,1,,subcounty_exact,KE008033,Wajir North
WAJIR,wajir east,TOWNSHIP,13450.0,Wagberi Dispensary,Level 2,Operational,1.8785676,40.6291198,2,45200,0.88,0.137552081876905,18.532,arid,1.0,0.0,12.4,22.8,16.2,53.6,56.6,44.9,46.4,43.6,56.4,7.6,5.0,3.4,10.0,7.5,4.8,8.4,1.0,1,5000,84.0,64.7,0,,subcounty_exact,KE008034,Wajir East
TURKANA,turkana west,LETEA,14662.0,Kalobeyei Dispensary,Level 2,Operational,3.7743965,34.6261937,2,10500,0.89,0.1365070952706123,24.094,arid,1.0,0.0,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,2,,subcounty_exact,KE023124,Turkana West
TURKANA,turkana east,KAPEDO/NAPEITOM,14699.0,Kapedo Health Centre,Level 3,Operational,3.735405,34.8397987,4,10500,0.89,0.1030812324929972,0.0,arid,0.0,1.0,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,0,,subcounty_exact,KE023128,Turkana East
TURKANA,turkana north,LAKEZONE,15310.0,Nariokotome Dispensary,Level 2,Operational,3.7743965,34.6261937,2,10500,0.89,0.15423652551061806,24.094,arid,0.00596735289995648,0.9940326471000435,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,1,,subcounty_exact,KE023123,Turkana North
TURKANA,turkana north,LAKEZONE,14681.0,Kanakurudio Health Centre,Level 3,Operational,3.735405,34.8397987,4,10500,0.89,0.15423652551061806,0.0,arid,0.00596735289995648,0.9940326471000435,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,1,,subcounty_exact,KE023123,Turkana North
NAROK,narok north,NKARETA,15279.0,Naisoya Dispensary,Level 2,Operational,-1.6039992,35.6657745,2,21000,0.78,0.15117207386495118,61.914,semi_arid,1.0,0.0,21.5,2.1,10.7,64.2,70.1,55.3,35.8,76.0,24.0,3.5,2.7,4.3,2.5,9.3,6.0,6.2,1.0,0,5000,96.5,26.2,1,,subcounty_exact,KE033179,Narok North
WEST POKOT,pokot central,SEKERR,15542.0,Sekerr Dispensary,Level 2,Operational,1.2509717,35.051975,2,13500,0.83,0.1815939520462156,6.827,semi_arid,0.6093682652151844,0.3906317347848156,33.5,11.0,27.1,55.5,65.3,35.0,44.5,78.8,21.2,8.7,2.4,3.9,1.3,7.7,6.0,6.6,1.0,0,5000,97.9,,0,,county_mean,,
WAJIR,wajir west,HADADO/ATHIBOHOL,13295.0,Athibohol Dispensary,Level 2,Operational,1.8785676,40.6291198,2,11400,0.88,0.1538258126664526,18.532,arid,1.0,0.0,12.4,22.8,16.2,53.6,56.6,44.9,46.4,43.6,56.4,7.6,5.0,3.4,10.0,7.5,4.8,8.4,1.0,1,5000,84.0,64.7,1,,subcounty_exact,KE008036,Wajir West
TURKANA,turkana south,KAPUTIR,14700.0,Kapelibok Dispensary,Level 2,Operational,3.7743965,34.6261937,2,10500,0.89,0.1319170700709337,24.094,arid,0.0,1.0,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,0,,subcounty_exact,KE023127,Turkana South
NAROK,narok east,MOSIRO,15369.0,Nturumeti Dispensary,Level 2,Operational,-1.6039992,35.6657745,2,21000,0.78,0.1565382055076941,61.914,semi_arid,1.0,0.0,21.5,2.1,10.7,64.2,70.1,55.3,35.8,76.0,24.0,3.5,2.7,4.3,2.5,9.3,6.0,6.2,1.0,0,5000,96.5,26.2,0,,subcounty_exact,KE033180,Narok East
WEST POKOT,pokot north,KODICH,16366.0,Nakwijit Dispensary,Level 2,Operational,1.2509717,35.051975,2,13500,0.83,0.1815939520462156,6.827,semi_arid,0.6093682652151844,0.3906317347848156,33.5,11.0,27.1,55.5,65.3,35.0,44.5,78.8,21.2,8.7,2.4,3.9,1.3,7.7,6.0,6.6,1.0,0,5000,97.9,,0,,county_mean,,
TURKANA,turkana south,KATILU,14818.0,Katilu Health Centre,Level 3,Operational,3.735405,34.8397987,4,10500,0.89,0.1319170700709337,0.0,arid,0.0,1.0,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,1,,subcounty_exact,KE023127,Turkana South
TURKANA,turkana north,LAKEZONE,14636.0,Kachoda Dispensary,Level 2,Operational,3.7743965,34.6261937,2,10500,0.89,0.15423652551061806,24.094,arid,0.00596735289995648,0.9940326471000435,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,1,,subcounty_exact,KE023123,Turkana North
TURKANA,turkana north,KAALENG/KAIKOR,14604.0,Kaaleng Health Centre,Level 3,Operational,3.735405,34.8397987,4,10500,0.89,0.15423652551061806,0.0,arid,0.00596735289995648,0.9940326471000435,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,2,,subcounty_exact,KE023123,Turkana North
WAJIR,wajir east,WAGBERI,13415.0,Orahey Medical Clinic,Level 2,Operational,1.7371504,40.0627419,2,11400,0.88,0.137552081876905,0.0,arid,1.0,0.0,12.4,22.8,16.2,53.6,56.6,44.9,46.4,43.6,56.4,7.6,5.0,3.4,10.0,7.5,4.8,8.4,1.0,1,5000,84.0,64.7,0,,subcounty_exact,KE008034,Wajir East
NAROK,narok south,LOITA,15428.0,Olorte Dispensary,Level 2,Operational,-1.6039992,35.6657745,2,21000,0.78,0.1690642707642044,61.914,semi_arid,0.5167525992478772,0.4832474007521228,21.5,2.1,10.7,64.2,70.1,55.3,35.8,76.0,24.0,3.5,2.7,4.3,2.5,9.3,6.0,6.2,1.0,0,5000,96.5,26.2,0,,subcounty_exact,KE033181,Narok South
TURKANA,turkana north,LAPUR,15062.0,Lokitaung Sub County Hospital,Level 4,Operational,3.7052903,34.8844443,6,10500,0.89,0.15423652551061806,0.0,arid,0.00596735289995648,0.9940326471000435,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,2,,subcounty_exact,KE023123,Turkana North
WEST POKOT,pokot south,TAPACH,14772.0,Kaptabuk Dispensary,Level 2,Operational,1.2509717,35.051975,2,13500,0.83,0.1767883522831671,6.827,semi_arid,1.0,0.0,33.5,11.0,27.1,55.5,65.3,35.0,44.5,78.8,21.2,8.7,2.4,3.9,1.3,7.7,6.0,6.6,1.0,0,5000,97.9,,0,,subcounty_exact,KE024132,Pokot South
WAJIR,tarbaj,SARMAN,13436.0,Sarman Dispensary,Level 2,Operational,2.5405338,39.9520173,2,11400,0.88,0.18462230460976475,16.944,arid,1.0,0.0,12.4,22.8,16.2,53.6,56.6,44.9,46.4,43.6,56.4,7.6,5.0,3.4,10.0,7.5,4.8,8.4,1.0,1,5000,84.0,64.7,1,,subcounty_exact,KE008035,Tarbaj
TAITA TAVETA,voi,SAGALA,22475.0,Bamako Dispensary,Level 2,Operational,-3.443532,38.524042,2,12100,0.73,0.11063781749764817,0.574,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,0,,subcounty_exact,KE006026,Voi
TAITA TAVETA,voi,MBOLOLO,22464.0,Mwangea Dispensary,Level 2,Operational,-3.368148,38.545476,2,12100,0.73,0.11063781749764817,1.117,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,0,,subcounty_exact,KE006026,Voi
TAITA TAVETA,voi,MARUNGU,21383.0,Tsavo Clinic,Level 2,Operational,-3.49638,38.731137,2,14300,0.73,0.11063781749764817,1.17,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,0,,subcounty_exact,KE006026,Voi
TAITA TAVETA,wundanyi,WUNDANYI/MBALE,21022.0,Taita Taveta Beyond Zero Campaign Clinic,Level 2,Operational,-3.400747,38.370664,2,18200,0.73,0.09603196472857536,0.644,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,0.0,0,5000,100.0,,0,,subcounty_exact,KE006024,Wundanyi
TAITA TAVETA,wundanyi,WUNDANYI/MBALE,19735.0,Wundanyi GK Prisons,Level 2,Operational,-3.405731,38.361046,2,18200,0.73,0.09603196472857536,0.127,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,0.0,0,5000,100.0,,0,,subcounty_exact,KE006024,Wundanyi
TAITA TAVETA,mwatate,BURA(MWATATE),19706.0,Sarova Hotels,Level 2,Operational,-3.476462,38.314455,2,16800,0.73,0.10330736926481607,1.763,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,0,,subcounty_exact,KE006025,Mwatate
TAITA TAVETA,voi,KALOLENI,19092.0,Tumaini Clinic Voi,Level 2,Operational,-3.396679,38.564461,2,17000,0.73,0.11063781749764817,0.148,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,0,,subcounty_exact,KE006026,Voi
TAITA TAVETA,voi,KALOLENI,19090.0,Voi Medical Clinix,Level 2,Operational,-3.397786,38.557186,2,17000,0.73,0.11063781749764817,0.385,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,0,,subcounty_exact,KE006026,Voi
TAITA TAVETA,voi,KALOLENI,19089.0,Voi Dental,Level 2,Operational,-3.397167,38.557052,2,17000,0.73,0.11063781749764817,0.315,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,0,,subcounty_exact,KE006026,Voi
TAITA TAVETA,wundanyi,WUNDANYI/MBALE,19085.0,Sere Clinic,Level 2,Operational,-3.402681,38.368146,2,18200,0.73,0.09603196472857536,0.357,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,0.0,0,5000,100.0,,0,,subcounty_exact,KE006024,Wundanyi
TAITA TAVETA,voi,MARUNGU,18858.0,Maungu Model Health Centre,Level 3,Operational,-3.491802,38.740626,4,14300,0.73,0.11063781749764817,0.0,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,1,,subcounty_exact,KE006026,Voi
TAITA TAVETA,taveta,CHALA,18601.0,St Joseph Mission Dispensary Chumvini,Level 2,Operational,-3.353814,37.716717,2,11200,0.73,0.11634539339665599,1.736,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,0,,subcounty_exact,KE006023,Taveta
TAITA TAVETA,voi,KALOLENI,18313.0,Corner Clinic,Level 2,Operational,-3.400723,38.558859,2,17000,0.73,0.11063781749764817,0.757,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,0,,subcounty_exact,KE006026,Voi
TAITA TAVETA,mwatate,BURA(MWATATE),18312.0,Bura Health Centre Taita,Level 3,Operational,-3.480103,38.298999,4,16800,0.73,0.10330736926481607,0.0,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,1,,subcounty_exact,KE006025,Mwatate
TAITA TAVETA,taveta,CHALA,18187.0,Mahandakini Dispensary,Level 2,Operational,-3.355747,37.715582,2,11200,0.73,0.11634539339665599,1.899,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,0,,subcounty_exact,KE006023,Taveta
TAITA TAVETA,voi,KALOLENI,17704.0,Voi Medical Centre,Level 2,Operational,-3.393945,38.560033,2,17000,0.73,0.11063781749764817,0.416,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,0,,subcounty_exact,KE006026,Voi
TAITA TAVETA,voi,KALOLENI,17703.0,Voi Roadside Clinic,Level 2,Operational,-3.391086,38.565512,2,17000,0.73,0.11063781749764817,0.11,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,0,,subcounty_exact,KE006026,Voi
TAITA TAVETA,mwatate,BURA(MWATATE),17672.0,Mbaga Dispensary,Level 2,Operational,-3.478558,38.324462,2,16800,0.73,0.10330736926481607,2.831,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,0,,subcounty_exact,KE006025,Mwatate
TAITA TAVETA,mwatate,CHAWIA,17127.0,Manoa Dispensary,Level 2,Operational,-3.495487,38.399034,2,14300,0.73,0.10330736926481607,1.27,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,0,,subcounty_exact,KE006025,Mwatate
TAITA TAVETA,mwatate,RONGE,17120.0,Shelemba,Level 2,Operational,-3.434715,38.464256,2,11200,0.73,0.10330736926481607,7.04,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,0,,subcounty_exact,KE006025,Mwatate
TAITA TAVETA,taveta,MATA,11577.0,Mata Dispensary (Taveta),Level 2,Operational,-3.478824,37.680723,2,9800,0.73,0.11634539339665599,9.018,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,1,,subcounty_exact,KE006023,Taveta
TAITA TAVETA,taveta,MAHOO,11702.0,Ndilidau Dispensary (Jipe),Level 2,Operational,-3.412208,37.64355,2,17000,0.73,0.11634539339665599,3.731,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,1,,subcounty_exact,KE006023,Taveta
TAITA TAVETA,wundanyi,WERUGHA,11904.0,Werugha Health Centre,Level 3,Operational,-3.382949,38.346901,4,17000,0.73,0.09603196472857536,0.0,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,0.0,0,5000,100.0,,1,,subcounty_exact,KE006024,Wundanyi
TAITA TAVETA,mwatate,CHAWIA,11415.0,Horesha Medicalicare,Level 2,Operational,-3.485,38.403695,2,14300,0.73,0.10330736926481607,1.719,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,0,,subcounty_exact,KE006025,Mwatate
TAITA TAVETA,voi,MBOLOLO,11817.0,St Joseph's Shelter of Hope,Level 2,Operational,-3.380171,38.534275,2,12100,0.73,0.11063781749764817,2.102,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,0,,subcounty_exact,KE006026,Voi
TAITA TAVETA,wundanyi,WUMINGU/KISHUSHE,11299.0,Dawida Maternity Nursing Home,Level 4,Operational,-3.361737,38.387499,6,17000,0.73,0.09603196472857536,0.0,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,0.0,0,5000,100.0,,0,,subcounty_exact,KE006024,Wundanyi
TAITA TAVETA,wundanyi,WUMINGU/KISHUSHE,11201.0,Afya Clinic,Level 2,Operational,-3.363568,38.391533,2,17000,0.73,0.09603196472857536,0.492,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,0.0,0,5000,100.0,,0,,subcounty_exact,KE006024,Wundanyi
TAITA TAVETA,mwatate,MWATATE,11694.0,Mwatate Sisal Estate Clinic,Level 2,Operational,-3.502589,38.372934,2,16800,0.73,0.10330736926481607,1.239,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,0,,subcounty_exact,KE006025,Mwatate
TAITA TAVETA,wundanyi,WUNDANYI/MBALE,11680.0,Mvono Clinic,Level 2,Operational,-3.400131,38.369662,2,18200,0.73,0.09603196472857536,0.558,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,0.0,0,5000,100.0,,0,,subcounty_exact,KE006024,Wundanyi
TAITA TAVETA,voi,KALOLENI,11757.0,Riflot Medical Centre,Level 4,Operational,-3.395532,38.565132,6,17000,0.73,0.11063781749764817,0.0,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,0,,subcounty_exact,KE006026,Voi
TAITA TAVETA,voi,KALOLENI,11647.0,Mount View Nursing & Maternity Home,Level 4,Operational,-3.38971,38.555909,6,17000,0.73,0.11063781749764817,0.0,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,0,,subcounty_exact,KE006026,Voi
TAITA TAVETA,mwatate,MWATATE,11441.0,Joy Medical Clinic (Mwatate),Level 2,Operational,-3.500951,38.389221,2,16800,0.73,0.10330736926481607,1.224,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,0,,subcounty_exact,KE006025,Mwatate
TAITA TAVETA,mwatate,BURA(MWATATE),11265.0,Bura Mission Clinic,Level 2,Operational,-3.476799,38.319867,2,16800,0.73,0.10330736926481607,2.345,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,0,,subcounty_exact,KE006025,Mwatate
TAITA TAVETA,mwatate,BURA(MWATATE),16554.0,Mwashuma Dispensary (CDF),Level 2,Operational,-3.49221,38.317516,2,16800,0.73,0.10330736926481607,2.457,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,0,,subcounty_exact,KE006025,Mwatate
TAITA TAVETA,taveta,CHALA,11278.0,Challa Dispensary,Level 2,Operational,-3.351167,37.716094,2,11200,0.73,0.11634539339665599,1.438,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,0,,subcounty_exact,KE006023,Taveta
TAITA TAVETA,voi,KALOLENI,11705.0,Ndovu Health Centre,Level 3,Operational,-3.390113,38.565671,4,17000,0.73,0.11063781749764817,0.0,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,1,,subcounty_exact,KE006026,Voi
TAITA TAVETA,taveta,CHALA,11915.0,Ziwani Dispensary,Level 2,Operational,-3.353842,37.721122,2,11200,0.73,0.11634539339665599,1.973,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,0,,subcounty_exact,KE006023,Taveta
TAITA TAVETA,voi,MARUNGU,11195.0,Acode Medical Clinic Maungu,Level 2,Operational,-3.505626,38.73959,2,14300,0.73,0.11063781749764817,1.541,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,0,,subcounty_exact,KE006026,Voi
TAITA TAVETA,taveta,BOMANI,11745.0,Ndongo Purple Clinic,Level 2,Operational,-3.394675,37.68727,2,17000,0.73,0.11634539339665599,1.519,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,0,,subcounty_exact,KE006023,Taveta
TAITA TAVETA,mwatate,RONGE,11656.0,Msau Dispensary,Level 2,Operational,-3.43003,38.47307,2,11200,0.73,0.10330736926481607,6.237,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,0,,subcounty_exact,KE006025,Mwatate
TAITA TAVETA,taveta,MBOGHONI,11365.0,Divine Mercy Eldoro (Catholic) Dispensary,Level 2,Operational,-3.397978,37.685312,2,17000,0.73,0.11634539339665599,1.256,semi_arid,1.0,0.0,,,,,,,,,,,,,,,,,1.0,0,5000,100.0,,0,,subcounty_exact,KE006023,Taveta
